model_key,model_string,provider,rep,article,sentence_id,labels,rationale,utc_time
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,3,RB,"The sentence implies that female underrepresentation is a continuing issue, which might reinforce the notion that women are less capable of holding political positions, but it primarily reports on a fact without emotional or evaluative language. However, the focus on the continuation of underrepresentation could subtly reinforce stereotypes.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,4,NB,"This sentence reports on Takaichi's promise regarding female representation in her government, similar to sentence 1, without any biased language.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,5,RB,"The appointment of women to specific roles (e.g., finance minister, economic security minister) could be seen as reinforcing traditional gender roles or stereotypes, but in this context, it simply reports on the appointments without evaluative language.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,6,NB,"This sentence compares the number of women in cabinet positions across different countries, presenting factual information without bias.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,7,NB,"Reports on the number of women appointed by previous leaders, providing historical context without biased language.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,8,LEB,"The description of Takaichi as ""ultra-conservative"" and the mention of her views on women's health and menopause might be seen as evaluative, potentially implying a certain level of respect or lack thereof based on her political stance and personal experiences.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,9,LEB,"Comparing Takaichi to Margaret Thatcher and mentioning her social conservatism could imply a level of respect or admiration for conservative values, potentially introducing bias in how her political stance is perceived.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,10,RB,"The opposition to revising the law on surnames for married couples, based on traditional family values, could reinforce gender stereotypes regarding family roles and expectations.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,11,RB,The stance against allowing female members of the imperial household to become reigning empresses reinforces traditional gender roles within the monarchy.,2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,12,NB,"Reports on Takaichi's stance against discrimination and her opposition to same-sex marriage, presenting her political views without biased language.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,13,NB,Quotes sociologist Chizuko Ueno's opinion without any additional commentary that could introduce bias.,2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,14,NB,"Continues to quote Ueno's opinion, providing a critical perspective on Takaichi's leadership and its potential impact on gender equality, without introducing bias into the reporting.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,15,NB,"Presents an optimistic view from others about Takaichi's appointment, offering a balanced perspective without biased language.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,16,NB,"Quotes Naomi Koshi's positive statement about Takaichi's significance, providing a supportive view without bias.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,17,RB,"The mention of a ""comparatively small pool of female MPs"" could subtly reinforce the notion that women are underrepresented and thus less capable of holding positions, though it primarily reports on a factual challenge Takaichi faced.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,18,NB,"Reports on the number of women elected and their percentage in the chamber, providing factual information about gender representation in politics.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P2,19,NB,"States Japan's ranking in the gender gap index, presenting factual information about the country's gender equality status without biased language.",2026-07-12T16:24:27Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,1,NB,Sentence only reports factual information about the prime minister's assets without any biased language or framing.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,2,NB,"This sentence provides factual information about Paetongtarn's family background and her taking office, without any biased language.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,3,NB,"The sentence explains the context of the wealth declaration in a neutral manner, without any bias.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,4,NB,"Reports on the details of Paetongtarn's investments and cash deposits in a factual, unbiased way.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,5,NB,Lists the declared assets without any language that could be seen as biased towards any gender.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,6,NB,Provides a factual update on Paetongtarn's net worth based on her declared assets and liabilities.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,7,NB,A neutral statement about the public's potential reaction to Paetongtarn's wealth.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,8,NB,"Compares Paetongtarn's wealth to her father's, providing context in a neutral manner.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,9,LEB+RB,"The focus on Paetongtarn's high-end designer clothes could reinforce stereotypes about women being more concerned with fashion, and the detailed description might be seen as more personalized or less professional compared to how men in similar positions are described.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,10,NB,A neutral statement setting up a comparison with other politicians.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,11,NB,Mentions the designer labels and expensive watches of Paetongtarn's rivals in a factual manner.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,12,NB,Reports on Prawit Wongsuwon's collection of luxury watches and the controversy surrounding it without biased language.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,13,NB,"Explains Prawit's claim about the watches and the subsequent reaction, all in a neutral tone.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,14,NB,Provides historical context about the Shinawatra family's influence in Thai politics without any biased language.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,15,NB,"Describes the political dynamics and Thaksin's relationship with different groups in a factual, unbiased way.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,16,NB,A neutral statement about changes over time.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,17,NB,Reports on the election results and the political landscape in a factual manner.,2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,2,P3,18,NB,"Describes the political deal and the controversy it sparked among supporters, all without biased language.",2026-07-12T16:24:42Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,1,NB,Sentence discusses a belief system and its implications without referencing specific gender roles or biases.,2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,2,NB,The sentence talks about the dominance of a belief system in public institutions without implying gender-specific roles or biases.,2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,3,NB,"This sentence mentions the consequences of institutional leaders giving in to activist pressures, without any direct reference to gender biases.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,4,NB,"Although the sentence mentions ""children and young people,"" it does not specifically imply gender roles or biases in the context of medical treatment.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,5,RB,"The sentence implies that women who have been sexually assaulted would be better served by single-sex services, potentially reinforcing gender roles in service provision.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,6,LEB+RB,"The sentence distinguishes between male and female prisoners based on biological sex and implies a vulnerability of women to male offenders who identify as female, reinforcing gender roles and potentially using evaluative language.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,7,NB,The sentence discusses the suppression of free speech regarding biological sex without directly implying gender biases.,2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,8,LEB+RB,"The sentence mentions bullying and hounding out of workplaces, particularly of women, who refuse to comply with a certain belief system, potentially implying gender-specific professional roles and using evaluative language.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,9,NB,This sentence introduces a review on the corruption of official data sources by gender ideology without directly referencing gender biases.,2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,10,NB,"The sentence discusses a review and its background, focusing on data collection and legal actions without implying specific gender roles or biases.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,11,NB,"Although the sentence mentions the failure to collect critical data on sex, it does so in the context of understanding social trends without directly implying gender biases.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,12,NB,The discussion on healthcare and data recording does not directly imply gender-specific roles or biases.,2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,13,RB,"The sentence mentions the recording of male crimes as committed by women based on self-identification, potentially reinforcing gender roles in crime statistics.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,14,RB,"The sentence discusses the undermining of societal understanding of male violence, implying gender-specific roles in criminal behavior.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,15,NB,This sentence provides a conclusion on the harms caused by failing to collect data on sex without directly implying gender biases.,2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,16,NB,"The sentence advocates for the separate collection of data on sex and trans status, a policy recommendation without direct implication of gender biases.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,17,NB,"The government's response to the review, emphasizing the importance of accurate data collection, does not directly imply gender biases.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,18,NB,The instruction to the NHS regarding health records for gender-questioning children is a policy action without direct implication of gender biases.,2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,19,NB,"The sentence emphasizes the importance of upholding protections for trans people against discrimination, a statement of principle without direct implication of gender biases.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P1,20,LEB+RB,"The sentence discusses the misapprehension that protecting trans people means behaving as though sex is immaterial, potentially implying gender-specific roles and using evaluative language regarding organizational behaviors.",2026-07-12T16:25:02Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,1,NB,Sentence only reports on a promise of female representation without any biased language or framing.,2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,2,NB,This sentence simply states a fact about Sanae Takaichi becoming Japan's first female prime minister without any bias.,2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,3,RB,"The sentence implies that female underrepresentation is a continuing issue, but the focus on the number of women appointed to the cabinet might reinforce the notion that women are underrepresented in politics, which could perpetuate a representational bias.",2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,4,NB,This sentence reports on Takaichi's promise regarding female representation in her government without introducing any bias.,2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,5,RB,"The mention of specific roles filled by women (finance minister and economic security minister) in a male-dominated field could reinforce stereotypes about women's roles, but it also highlights their achievements, making it a nuanced example of representational bias.",2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,6,NB,This sentence provides factual information about the number of women in cabinet positions in Iceland and Finland without any biased language.,2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,7,NB,The comparison of the number of women appointed by different leaders is factual and does not introduce bias.,2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,8,LEB,"The description of Takaichi as ""ultra-conservative"" and the mention of her personal experience with menopause might be seen as introducing a personal, potentially biased perspective, especially when compared to how male politicians are typically described.",2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,9,LEB+RB,"The comparison to Margaret Thatcher and the description of Takaichi's social conservatism might reinforce stereotypes about conservative women in politics, and the focus on her personal beliefs could be seen as a form of linguistic evaluation bias.",2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,10,RB,"Takaichi's opposition to revising the law on surnames for married couples, based on traditional family values, could be seen as reinforcing a bias towards traditional gender roles.",2026-07-12T16:25:21Z
llama,meta-llama/Llama-3.3-70B-Instruct,novita,3,P2,11,RB,Her opposition to allowing female members of the imperial household to become reigning empresses could be viewed as perpetuating a bias against women in positions of power.,2026-07-12T16:25:21Z
